id	storeNmae	phone	address	map-href
85	板橋捷運	02-22510680	新北市板橋區民生路3段13巷1號	http://maps.google.com/maps?q=%E6%96%B0%E5%8C%97%E5%B8%82%E6%9D%BF%E6%A9%8B%E5%8D%80%E6%B0%91%E7%94%9F%E8%B7%AF3%E6%AE%B513%E5%B7%B71%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
86	板橋四維2店	02-22592877	新北市板橋區四維路190號	http://maps.google.com/maps?q=%E6%96%B0%E5%8C%97%E5%B8%82%E6%9D%BF%E6%A9%8B%E5%8D%80%E5%9B%9B%E7%B6%AD%E8%B7%AF190%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
87	板橋活力大明	02-29580901	新北市板橋區大明街18-8號	http://maps.google.com/maps?q=%E6%96%B0%E5%8C%97%E5%B8%82%E6%9D%BF%E6%A9%8B%E5%8D%80%E5%A4%A7%E6%98%8E%E8%A1%9718-8%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
88	汐止活力車站	02-26494899	新北市汐止區信義路1號2F(汐止火車站2F)	http://maps.google.com/maps?q=%E6%96%B0%E5%8C%97%E5%B8%82%E6%B1%90%E6%AD%A2%E5%8D%80%E4%BF%A1%E7%BE%A9%E8%B7%AF1%E8%99%9F2F%28%E6%B1%90%E6%AD%A2%E7%81%AB%E8%BB%8A%E7%AB%992F%29&hl=zh-TW&ie=UTF8&iwloc=A
89	汐止中正	0921-053458	新北市汐止區中正路148號	http://maps.google.com/maps?q=%E6%96%B0%E5%8C%97%E5%B8%82%E6%B1%90%E6%AD%A2%E5%8D%80%E4%B8%AD%E6%AD%A3%E8%B7%AF148%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
90	永和活力國光	02-89211816	新北市永和區國光路12巷1號	http://maps.google.com/maps?q=%E6%96%B0%E5%8C%97%E5%B8%82%E6%B0%B8%E5%92%8C%E5%8D%80%E5%9C%8B%E5%85%89%E8%B7%AF12%E5%B7%B71%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
91	永和秀朗	02-29266706	新北市永和區秀朗路2段73號	http://maps.google.com/maps?q=%E6%96%B0%E5%8C%97%E5%B8%82%E6%B0%B8%E5%92%8C%E5%8D%80%E7%A7%80%E6%9C%97%E8%B7%AF2%E6%AE%B573%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
92	永和秀和	02-29290750	新北市永和區秀朗路1段76號	http://maps.google.com/maps?q=%E6%96%B0%E5%8C%97%E5%B8%82%E6%B0%B8%E5%92%8C%E5%8D%80%E7%A7%80%E6%9C%97%E8%B7%AF1%E6%AE%B576%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
93	五股貿商	02-82951126	新北市五股區登林路51-11號	http://maps.google.com/maps?q=%E6%96%B0%E5%8C%97%E5%B8%82%E4%BA%94%E8%82%A1%E5%8D%80%E7%99%BB%E6%9E%97%E8%B7%AF51-11%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
94	五股成泰	02-82921097	新北市五股區成泰路1段219-1號	http://maps.google.com/maps?q=%E6%96%B0%E5%8C%97%E5%B8%82%E4%BA%94%E8%82%A1%E5%8D%80%E6%88%90%E6%B3%B0%E8%B7%AF1%E6%AE%B5219-1%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
95	中和活力興南	02-86685833	新北市中和區興南路2段159巷26號	http://maps.google.com/maps?q=%E6%96%B0%E5%8C%97%E5%B8%82%E4%B8%AD%E5%92%8C%E5%8D%80%E8%88%88%E5%8D%97%E8%B7%AF2%E6%AE%B5159%E5%B7%B726%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
96	中和德光	02-89512435	新北市中和區德光路119號	http://maps.google.com/maps?q=%E6%96%B0%E5%8C%97%E5%B8%82%E4%B8%AD%E5%92%8C%E5%8D%80%E5%BE%B7%E5%85%89%E8%B7%AF119%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
97	中和活力復興	02-29479618	新北市中和區復興路11號	http://maps.google.com/maps?q=%E6%96%B0%E5%8C%97%E5%B8%82%E4%B8%AD%E5%92%8C%E5%8D%80%E5%BE%A9%E8%88%88%E8%B7%AF11%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
98	中和連城	02-22445019	新北市中和區連城路225號1F	http://maps.google.com/maps?q=%E6%96%B0%E5%8C%97%E5%B8%82%E4%B8%AD%E5%92%8C%E5%8D%80%E9%80%A3%E5%9F%8E%E8%B7%AF225%E8%99%9F1F&hl=zh-TW&ie=UTF8&iwloc=A
99	中和活力民享	02-82218607	新北市中和區民享街67號	http://maps.google.com/maps?q=%E6%96%B0%E5%8C%97%E5%B8%82%E4%B8%AD%E5%92%8C%E5%8D%80%E6%B0%91%E4%BA%AB%E8%A1%9767%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
100	土城活力學成	02-22633118	新北市土城區學成路118號	http://maps.google.com/maps?q=%E6%96%B0%E5%8C%97%E5%B8%82%E5%9C%9F%E5%9F%8E%E5%8D%80%E5%AD%B8%E6%88%90%E8%B7%AF118%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
101	土城活力延吉	02-82621598	新北市土城區延吉街130號	http://maps.google.com/maps?q=%E6%96%B0%E5%8C%97%E5%B8%82%E5%9C%9F%E5%9F%8E%E5%8D%80%E5%BB%B6%E5%90%89%E8%A1%97130%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
102	土城中央	02-22693104	新北市土城區中央路3段287號	http://maps.google.com/maps?q=%E6%96%B0%E5%8C%97%E5%B8%82%E5%9C%9F%E5%9F%8E%E5%8D%80%E4%B8%AD%E5%A4%AE%E8%B7%AF3%E6%AE%B5287%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
103	三峽活力和平	02-26722070	新北市三峽區和平街49號	"https://www.google.com/maps/place/%E6%97%A9%E5%AE%89%E7%BE%8E%E8%8A%9D%E5%9F%8E%E4%B8%89%E5%B3%BD%E6%B4%BB%E5%8A%9B%E5%92%8C%E5%B9%B3/@24.9358849,121.3676488,17z/data=!3m1!4b1!4m6!3m5!1s0x34681bf19751cb57:0x9fcf8654bb5945ea!8m2!3d24.9358801!4d121.3702237!"
104	三峽活力大勇	02-26719677	新北市三峽區大勇路52號	http://maps.google.com/maps?q=%E6%96%B0%E5%8C%97%E5%B8%82%E4%B8%89%E5%B3%BD%E5%8D%80%E5%A4%A7%E5%8B%87%E8%B7%AF52%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
105	三峽大同	02-26730853	新北市三峽區大同路151號	http://maps.google.com/maps?q=%E6%96%B0%E5%8C%97%E5%B8%82%E4%B8%89%E5%B3%BD%E5%8D%80%E5%A4%A7%E5%90%8C%E8%B7%AF151%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
106	三重新興	02-29738156	新北市三重區集美街112巷41號	http://maps.google.com/maps?q=%E6%96%B0%E5%8C%97%E5%B8%82%E4%B8%89%E9%87%8D%E5%8D%80%E9%9B%86%E7%BE%8E%E8%A1%97112%E5%B7%B741%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
107	三重捷運	02-29847902	新北市三重區重陽路一段44巷56號	http://maps.google.com/maps?q=%E6%96%B0%E5%8C%97%E5%B8%82%E4%B8%89%E9%87%8D%E5%8D%80%E9%87%8D%E9%99%BD%E8%B7%AF%E4%B8%80%E6%AE%B544%E5%B7%B756%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
108	三重重陽	02-89851645	新北市三重區重陽路一段113巷1弄5號	http://maps.google.com/maps?q=%E6%96%B0%E5%8C%97%E5%B8%82%E4%B8%89%E9%87%8D%E5%8D%80%E9%87%8D%E9%99%BD%E8%B7%AF%E4%B8%80%E6%AE%B5113%E5%B7%B71%E5%BC%845%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
109	三重活力信義	02-29789353	新北市三重區信義街53號	"https://www.google.com/maps/place/%E6%97%A9%E5%AE%89%E7%BE%8E%E8%8A%9D%E5%9F%8E%E4%B8%89%E9%87%8D%E6%B4%BB%E5%8A%9B%E4%BF%A1%E7%BE%A9/@25.0649458,121.4985294,17z/data=!3m1!4b1!4m6!3m5!1s0x3442a922e106910b:0x61c686dbee1cd6ab!8m2!3d25.064941!4d121.5011043!1"
110	三重車路頭	02-29832469	新北市三重區車路頭街36號	http://maps.google.com/maps?q=%E6%96%B0%E5%8C%97%E5%B8%82%E4%B8%89%E9%87%8D%E5%8D%80%E8%BB%8A%E8%B7%AF%E9%A0%AD%E8%A1%9736%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
111	三重永福	02-22808034	新北市三重區永福街201號1F	http://maps.google.com/maps?q=%E6%96%B0%E5%8C%97%E5%B8%82%E4%B8%89%E9%87%8D%E5%8D%80%E6%B0%B8%E7%A6%8F%E8%A1%97201%E8%99%9F1F&hl=zh-TW&ie=UTF8&iwloc=A
112	三重天台	02-89721418	新北市三重區正義南路8號	http://maps.google.com/maps?q=%E6%96%B0%E5%8C%97%E5%B8%82%E4%B8%89%E9%87%8D%E5%8D%80%E6%AD%A3%E7%BE%A9%E5%8D%97%E8%B7%AF8%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
113	三重活力仁美	02-82879993	新北市三重區仁美街98號	http://maps.google.com/maps?q=%E6%96%B0%E5%8C%97%E5%B8%82%E4%B8%89%E9%87%8D%E5%8D%80%E4%BB%81%E7%BE%8E%E8%A1%9798%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
114	三重中正南路	02-29751697	新北市三重區中正南路77-1號	http://maps.google.com/maps?q=%E6%96%B0%E5%8C%97%E5%B8%82%E4%B8%89%E9%87%8D%E5%8D%80%E4%B8%AD%E6%AD%A3%E5%8D%97%E8%B7%AF77-1%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
115	三芝長勤	02-86353200	新北市三芝區長勤街48-1號	http://maps.google.com/maps?q=%E6%96%B0%E5%8C%97%E5%B8%82%E4%B8%89%E8%8A%9D%E5%8D%80%E9%95%B7%E5%8B%A4%E8%A1%9748-1%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
116	三芝中正	02-26369201	新北市三芝區中正路1段46號	http://maps.google.com/maps?q=%E6%96%B0%E5%8C%97%E5%B8%82%E4%B8%89%E8%8A%9D%E5%8D%80%E4%B8%AD%E6%AD%A3%E8%B7%AF1%E6%AE%B546%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
117	新莊明中概念店	02-29962868	新北市新莊區明中街13號	http://maps.google.com/maps?q=%E6%96%B0%E5%8C%97%E5%B8%82%E6%96%B0%E8%8E%8A%E5%8D%80%E6%98%8E%E4%B8%AD%E8%A1%9713%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
118	板橋南雅概念店	02-22753887	新北市板橋區南雅西路2段293號	http://maps.google.com/maps?q=%E6%96%B0%E5%8C%97%E5%B8%82%E6%9D%BF%E6%A9%8B%E5%8D%80%E5%8D%97%E9%9B%85%E8%A5%BF%E8%B7%AF2%E6%AE%B5293%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
119	板橋四川概念店	02-89677717	新北市板橋區四川路2段245巷47號1F	http://maps.google.com/maps?q=%E6%96%B0%E5%8C%97%E5%B8%82%E6%9D%BF%E6%A9%8B%E5%8D%80%E5%9B%9B%E5%B7%9D%E8%B7%AF2%E6%AE%B5245%E5%B7%B747%E8%99%9F1F&hl=zh-TW&ie=UTF8&iwloc=A
120	蘇澳新馬	03-9904931	宜蘭縣蘇澳鎮隘丁里新馬路5號	http://maps.google.com/maps?q=%E5%AE%9C%E8%98%AD%E7%B8%A3%E8%98%87%E6%BE%B3%E9%8E%AE%E9%9A%98%E4%B8%81%E9%87%8C%E6%96%B0%E9%A6%AC%E8%B7%AF5%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
121	羅東活力中山	03-9612512	宜蘭縣羅東鎮中山路4段222號	http://maps.google.com/maps?q=%E5%AE%9C%E8%98%AD%E7%B8%A3%E7%BE%85%E6%9D%B1%E9%8E%AE%E4%B8%AD%E5%B1%B1%E8%B7%AF4%E6%AE%B5222%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
122	宜蘭延平	03-9372486	宜蘭縣宜蘭市延平路36-9號	http://maps.google.com/maps?q=%E5%AE%9C%E8%98%AD%E7%B8%A3%E5%AE%9C%E8%98%AD%E5%B8%82%E5%BB%B6%E5%B9%B3%E8%B7%AF36-9%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
123	五結協和	03-9506949	宜蘭縣五結鄉協和村親河路一段161號	http://maps.google.com/maps?q=%E5%AE%9C%E8%98%AD%E7%B8%A3%E4%BA%94%E7%B5%90%E9%84%89%E5%8D%94%E5%92%8C%E6%9D%91%E8%A6%AA%E6%B2%B3%E8%B7%AF%E4%B8%80%E6%AE%B5161%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
124	新竹竹光概念店	03-5320570	新竹市北區竹光路97號	https://www.google.com/maps?q=%E6%96%B0%E7%AB%B9%E5%B8%82%E5%8C%97%E5%8D%80%E7%AB%B9%E5%85%89%E8%B7%AF97%E8%99%9F&sca_esv=581054534&rlz=1C1GCEU_zh-TWTW997TW997&uact=5&gs_lp=Egxnd3Mtd2l6LXNlcnAiHeaWsOerueW4guWMl-WNgOerueWFiei3rzk36JmfMgUQABiiBDIFEAAYogQyBR
125	新竹科園概念店	03-5778029	新竹市東區科學園路28號	"https://www.google.com/maps/place/%E6%96%B0%E7%AB%B9%E5%B8%82%E6%9D%B1%E5%8D%80%E7%A7%91%E5%AD%B8%E5%9C%92%E8%B7%AF28%E8%99%9F/@24.78616100000000000000,121.00982670000000000000,17z"
126	新竹金山概念店	03-5778028	新竹市東區金山街123號	"https://www.google.com/maps/place/300%E6%96%B0%E7%AB%B9%E5%B8%82%E6%9D%B1%E5%8D%80%E9%87%91%E5%B1%B1%E8%A1%97123%E8%99%9F/@24.7769986,121.0237901,3a,75y,130.94h,80.54t/data=!3m6!1e1!3m4!1sI8mqLG-xRq4Tvh33lV29bg!2e0!7i16384!8i8192!4m5!3m4!1s0x3468362f09e41"
127	新竹經國概念店	03-5266276	新竹市北區經國路2段395號	http://maps.google.com/maps?q=%E6%96%B0%E7%AB%B9%E5%B8%82%E5%8C%97%E5%8D%80%E7%B6%93%E5%9C%8B%E8%B7%AF2%E6%AE%B5395%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
128	新竹活力自由	03-5322809	新竹市北區自由路52號	http://maps.google.com/maps?q=%E6%96%B0%E7%AB%B9%E5%B8%82%E5%8C%97%E5%8D%80%E8%87%AA%E7%94%B1%E8%B7%AF52%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
129	新竹境福	03-5335729	新竹市北區中正路405號	http://maps.google.com/maps?q=%E6%96%B0%E7%AB%B9%E5%B8%82%E5%8C%97%E5%8D%80%E4%B8%AD%E6%AD%A3%E8%B7%AF405%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
130	新竹中山	03-5231787	新竹市北區中山路246號	http://maps.google.com/maps?q=%E6%96%B0%E7%AB%B9%E5%B8%82%E5%8C%97%E5%8D%80%E4%B8%AD%E5%B1%B1%E8%B7%AF246%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
131	新竹北大概念店	03-5330388	新竹市北區北大路65號	http://maps.google.com/maps?q=%E6%96%B0%E7%AB%B9%E5%B8%82%E5%8C%97%E5%8D%80%E5%8C%97%E5%A4%A7%E8%B7%AF65%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
132	竹北博愛概念店	03-5530130	新竹縣竹北市博愛街69號	https://www.google.com/maps?q=%E6%96%B0%E7%AB%B9%E7%B8%A3%E7%AB%B9%E5%8C%97%E5%B8%82%E5%8D%9A%E6%84%9B%E8%A1%9769%E8%99%9F&rlz=1C1GCEU_zh-TWTW997TW997&uact=5&gs_lcp=Cgdnd3Mtd2l6EAMyBwgAEB4QogQyBQgAEKIEMgUIABCiBDIFCAAQogQyBQgAEKIESgQIQRgASgQIRhgAUABYmzZgxT
133	新竹北埔概念店	03-5803792	新竹縣北埔鄉中正路51號	http://maps.google.com/maps?q=%E6%96%B0%E7%AB%B9%E7%B8%A3%E5%8C%97%E5%9F%94%E9%84%89%E4%B8%AD%E6%AD%A3%E8%B7%AF51%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
134	新竹雙溪	03-5204737	新竹縣寶山鄉雙溪村雙園路2段379號	http://maps.google.com/maps?q=%E6%96%B0%E7%AB%B9%E7%B8%A3%E5%AF%B6%E5%B1%B1%E9%84%89%E9%9B%99%E6%BA%AA%E6%9D%91%E9%9B%99%E5%9C%92%E8%B7%AF2%E6%AE%B5379%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
135	關西活力中山	03-5879485	新竹縣關西鎮中山路108號	http://maps.google.com/maps?q=%E6%96%B0%E7%AB%B9%E7%B8%A3%E9%97%9C%E8%A5%BF%E9%8E%AE%E4%B8%AD%E5%B1%B1%E8%B7%AF108%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
136	新豐活力康樂	03-5576258	新竹縣新豐鄉康樂路一段297號	http://maps.google.com/maps?q=%E6%96%B0%E7%AB%B9%E7%B8%A3%E6%96%B0%E8%B1%90%E9%84%89%E5%BA%B7%E6%A8%82%E8%B7%AF%E4%B8%80%E6%AE%B5297%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
137	新豐活力明新	03-5573120	新竹縣新豐鄉康樂路1段116號	http://maps.google.com/maps?q=%E6%96%B0%E7%AB%B9%E7%B8%A3%E6%96%B0%E8%B1%90%E9%84%89%E5%BA%B7%E6%A8%82%E8%B7%AF1%E6%AE%B5116%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
138	新豐泰安	03-5575807	新竹縣新豐鄉泰安街59號	http://maps.google.com/maps?q=%E6%96%B0%E7%AB%B9%E7%B8%A3%E6%96%B0%E8%B1%90%E9%84%89%E6%B3%B0%E5%AE%89%E8%A1%9759%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
139	新豐公園	03-5592728	新竹縣新豐鄉忠一街175號	http://maps.google.com/maps?q=%E6%96%B0%E7%AB%B9%E7%B8%A3%E6%96%B0%E8%B1%90%E9%84%89%E5%BF%A0%E4%B8%80%E8%A1%97175%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
140	新豐中興	03-5592807	新竹縣新豐鄉中興路239號	http://maps.google.com/maps?q=%E6%96%B0%E7%AB%B9%E7%B8%A3%E6%96%B0%E8%B1%90%E9%84%89%E4%B8%AD%E8%88%88%E8%B7%AF239%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
141	湖口工業	03-5974711	新竹縣湖口鄉勝利村工業一路35號	http://maps.google.com/maps?q=%E6%96%B0%E7%AB%B9%E7%B8%A3%E6%B9%96%E5%8F%A3%E9%84%89%E5%8B%9D%E5%88%A9%E6%9D%91%E5%B7%A5%E6%A5%AD%E4%B8%80%E8%B7%AF35%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
142	湖口八德	03-5696088	新竹縣湖口鄉八德路2段40號	http://maps.google.com/maps?q=%E6%96%B0%E7%AB%B9%E7%B8%A3%E6%B9%96%E5%8F%A3%E9%84%89%E5%85%AB%E5%BE%B7%E8%B7%AF2%E6%AE%B540%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
143	竹東活力長春	03-5100383	新竹縣竹東鎮長春路3段274號	http://maps.google.com/maps?q=%E6%96%B0%E7%AB%B9%E7%B8%A3%E7%AB%B9%E6%9D%B1%E9%8E%AE%E9%95%B7%E6%98%A5%E8%B7%AF3%E6%AE%B5274%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
144	竹東活力民族	03-5824636	新竹縣竹東鎮民族路60號	http://maps.google.com/maps?q=%E6%96%B0%E7%AB%B9%E7%B8%A3%E7%AB%B9%E6%9D%B1%E9%8E%AE%E6%B0%91%E6%97%8F%E8%B7%AF60%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
145	竹東中正	03-5962161	新竹縣竹東鎮中正路166號	http://maps.google.com/maps?q=%E6%96%B0%E7%AB%B9%E7%B8%A3%E7%AB%B9%E6%9D%B1%E9%8E%AE%E4%B8%AD%E6%AD%A3%E8%B7%AF166%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
146	竹北嘉興	03-6587835	新竹縣竹北市嘉興路325號	http://maps.google.com/maps?q=%E6%96%B0%E7%AB%B9%E7%B8%A3%E7%AB%B9%E5%8C%97%E5%B8%82%E5%98%89%E8%88%88%E8%B7%AF325%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
147	竹北活力成功2	03-6683259	新竹縣竹北市成功八路230號	http://maps.google.com/maps?q=%E6%96%B0%E7%AB%B9%E7%B8%A3%E7%AB%B9%E5%8C%97%E5%B8%82%E6%88%90%E5%8A%9F%E5%85%AB%E8%B7%AF230%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
148	竹北六家八街	03-5501302	新竹縣竹北市六家八街33號	http://maps.google.com/maps?q=%E6%96%B0%E7%AB%B9%E7%B8%A3%E7%AB%B9%E5%8C%97%E5%B8%82%E5%85%AD%E5%AE%B6%E5%85%AB%E8%A1%9733%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
149	竹北中正西	03-5533548	新竹縣竹北市中正西路214號	http://maps.google.com/maps?q=%E6%96%B0%E7%AB%B9%E7%B8%A3%E7%AB%B9%E5%8C%97%E5%B8%82%E4%B8%AD%E6%AD%A3%E8%A5%BF%E8%B7%AF214%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
150	竹東活力北埔	03-5803792	新竹縣北埔鄉中正路51號    8/4NEW OPEN~	http://maps.google.com/maps?q=%E6%96%B0%E7%AB%B9%E7%B8%A3%E5%8C%97%E5%9F%94%E9%84%89%E4%B8%AD%E6%AD%A3%E8%B7%AF51%E8%99%9F++++8%2F4NEW+OPEN%7E&hl=zh-TW&ie=UTF8&iwloc=A
151	桃園國際概念店	03-3359000	桃園市桃園區國際路二段432號	"https://www.google.com/maps/place/330%E6%A1%83%E5%9C%92%E5%B8%82%E6%A1%83%E5%9C%92%E5%8D%80%E5%9C%8B%E9%9A%9B%E8%B7%AF%E4%BA%8C%E6%AE%B5432%E8%99%9F/@24.9987175,121.2857709,17z/data=!3m1!4b1!4m6!3m5!1s0x34681f0cf688c659:0xe07ea0503bdfd89b!8m2!3d24.9987175"
152	平鎮廣德概念店	03-2810191	桃園市平鎮區廣德街175號	https://www.google.com/maps?q=%E6%A1%83%E5%9C%92%E5%B8%82%E5%B9%B3%E9%8E%AE%E5%8D%80%E5%BB%A3%E5%BE%B7%E8%A1%97175%E8%99%9F&sca_esv=581054534&rlz=1C1GCEU_zh-TWTW997TW997&uact=5&gs_lp=Egxnd3Mtd2l6LXNlcnAiIeahg-WckuW4guW5s-mOruWNgOW7o-W-t-ihlzE3NeiZnzIFEAAY
153	八德中華概念店	03-3783000	桃園市八德區桃園市八德區中華路5巷2號	https://www.google.com/maps?q=%E6%A1%83%E5%9C%92%E5%B8%82%E5%85%AB%E5%BE%B7%E5%8D%80%E4%B8%AD%E8%8F%AF%E8%B7%AF5%E5%B7%B72%E8%99%9F&rlz=1C1GCEU_zh-TWTW997TW997&gs_lcrp=EgZjaHJvbWUyBggAEEUYOdIBBzY5MGowajeoAgCwAgA&um=1&ie=UTF-8&sa=X&ved=2ahUKEwjA99Xdp7iCAxV
154	蘆竹忠孝概念店	03-3222999	桃園市蘆竹區忠孝西路176號	https://www.google.com/maps?q=%E6%A1%83%E5%9C%92%E5%B8%82%E8%98%86%E7%AB%B9%E5%8D%80%E5%BF%A0%E5%AD%9D%E8%A5%BF%E8%B7%AF176%E8%99%9F&rlz=1C1GCEU_zh-TWTW997TW997&um=1&ie=UTF-8&sa=X&ved=2ahUKEwj6zbjjrMP6AhUynFYBHWH0DNIQ_AUoAXoECAIQAw
155	大園三民概念店	03-3830200	桃園市大園區三民路2段595巷22號	https://www.google.com/maps?q=%E6%A1%83%E5%9C%92%E5%B8%82%E5%A4%A7%E5%9C%92%E5%8D%80%E4%B8%89%E6%B0%91%E8%B7%AF2%E6%AE%B5595%E5%B7%B722%E8%99%9F&rlz=1C1GCEU_zh-TWTW997TW997&um=1&ie=UTF-8&sa=X&ved=2ahUKEwiF3pHsgOb4AhVom1YBHXtMCqkQ_AUoAXoECAIQAw
156	桃園國鼎概念店	03-2172217	桃園市桃園區國鼎一街17號	https://www.google.com/maps?q=%E6%A1%83%E5%9C%92%E5%B8%82%E6%A1%83%E5%9C%92%E5%8D%80%E5%9C%8B%E9%BC%8E%E4%B8%80%E8%A1%9717%E8%99%9F&rlz=1C1GCEU_zh-TWTW997TW997&um=1&ie=UTF-8&sa=X&ved=2ahUKEwjjhezh4sT3AhV2yosBHZzlDDUQ_AUoAXoECAEQAw
157	桃園力行概念店	03-3337000	桃園市桃園區力行路385巷33號	https://www.google.com/maps/dir//330%E6%A1%83%E5%9C%92%E5%B8%82%E6%A1%83%E5%9C%92%E5%8D%80%E5%8A%9B%E8%A1%8C%E8%B7%AF385%E5%B7%B733%E8%99%9F%E6%97%A9%E5%AE%89%E7%BE%8E%E8%8A%9D%E5%9F%8E+%E6%A1%83%E5%9C%92%E5%8A%9B%E8%A1%8C%E6%A6%82%E5%BF%B5%E5%BA%97/data=
158	中壢長春概念店	03-4517661	桃園市中壢區長春路78號	https://www.google.com/maps/dir//320%E6%A1%83%E5%9C%92%E5%B8%82%E4%B8%AD%E5%A3%A2%E5%8D%80%E9%95%B7%E6%98%A5%E8%B7%AF78%E8%99%9F/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x346821f0d9e4d837:0xd0e85372cbb6d993?sa=X&ved=2ahUKEwjHxP7Plqf3AhVFBKYKHcwIDDsQwwV6BAgFEAM
159	桃園桃鶯概念店	03-3767629	桃園市桃園區桃鶯路384-11號	https://www.google.com/maps/dir//330%E6%A1%83%E5%9C%92%E5%B8%82%E6%A1%83%E5%9C%92%E5%8D%80%E6%A1%83%E9%B6%AF%E8%B7%AF384-11%E8%99%9F/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x34681ec27f9e4d1f:0x3a206eb2e41d8c53?sa=X&ved=2ahUKEwi0qIbBlqf3AhV4yIsBHWSuB6oQwwV6BAgFEA
160	桃園縣府概念店	03-3359000	桃園市桃園區縣府路218號	"https://www.google.com/maps/dir/22.9769216,120.17664/330%E6%A1%83%E5%9C%92%E5%B8%82%E6%A1%83%E5%9C%92%E5%8D%80%E7%B8%A3%E5%BA%9C%E8%B7%AF218%E8%99%9F/@23.9864824,119.6935579,8z/data=!3m1!4b1!4m9!4m8!1m1!4e1!1m5!1m1!1s0x34681f051d71aedf:0xe9c244a6cdf8950b!"
161	桃園宏昌概念店	03-2208214	桃園市桃園區宏昌六街121號	http://maps.google.com/maps?q=%E6%A1%83%E5%9C%92%E5%B8%82%E6%A1%83%E5%9C%92%E5%8D%80%E5%AE%8F%E6%98%8C%E5%85%AD%E8%A1%97121%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
162	龜山文化概念店	03-3275712	桃園市龜山區文化七路172號	https://www.google.com/maps/dir//333%E6%A1%83%E5%9C%92%E5%B8%82%E9%BE%9C%E5%B1%B1%E5%8D%80%E6%96%87%E5%8C%96%E4%B8%83%E8%B7%AF172%E8%99%9F/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x3442a738740d3e9b:0x6e239b11c17d1ccd?sa=X&ved=2ahUKEwiI7pzegsvxAhWSOZQKHR7MDE8QwwUw
